category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex
VU;4198;Emberiza citrinella;gulspurv;Fugler;Ørnulf Nielsen;28.01.2018 00:00:00;Jægtbogen;;Sortland;Nordland;4;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4372;Parus major;kjøttmeis;Fugler;Ørnulf Nielsen;28.01.2018 00:00:00;Jægtbogen;;Sortland;Nordland;5;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4263;Pyrrhula pyrrhula;dompap;Fugler;Ørnulf Nielsen;30.01.2022 00:00:00;Jægtbogen;;Sortland;Nordland;4;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4263;Pyrrhula pyrrhula;dompap;Fugler;Ørnulf Nielsen;27.01.2024 00:00:00;Jægtbogen;;Sortland;Nordland;5;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4400;Passer montanus;pilfink;Fugler;Ørnulf Nielsen;27.01.2024 00:00:00;Jægtbogen;;Sortland;Nordland;4;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4183;Pica pica;skjære;Fugler;Ørnulf Nielsen;27.01.2024 00:00:00;Jægtbogen;;Sortland;Nordland;1;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
EN;3611;Fratercula arctica;lunde;Fugler;User 4078;31.07.2010 00:00:00;Sortland;50.0;Sortland;Nordland;1200;HumanObservasjon;68,754306;15,31992;POINT (512938 7627000);species;;http://www.gbif.org/occurrence/2838391685;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;05.05.2024 00:00:00;SelnesÅnstadBygd, Sortland, No;300.0;Sortland;Nordland;8;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registrering som del av NINA-prosjekt. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;11.05.2024 00:00:00;SelnesÅnstadBygd, Sortland, No;300.0;Sortland;Nordland;97;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registrering som del av NINA-prosjekt. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;14.05.2024 00:00:00;SelnesÅnstadBygd, Sortland, No;300.0;Sortland;Nordland;640;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registrering som del av NINA-prosjekt. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;03.05.2024 00:00:00;Sandstrand, Sortland, No;300.0;Sortland;Nordland;170;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematisk registrering som del av NINA-prosjekt. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;19.05.2024 00:00:00;Sandstrand, Sortland, No;300.0;Sortland;Nordland;470;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematisk registrering som del av NINA-prosjekt. Validationstatus: Approved Documented;
LC;3525;Mergus serrator;siland;Fugler;Hans Halvard Jakobsen;01.01.2024 00:00:00;jægtboge, Sortland, No;10.0;Sortland;Nordland;9;HumanObservasjon;68,743852;15,37074;POINT (515000 7625846);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3531;Somateria mollissima;ærfugl;Fugler;Stig  Rasmussen;02.02.2025 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;31;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage.;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;22.03.2025 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;52;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;stationary;Activity: Resting.;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Stig  Rasmussen;22.03.2025 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage.;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Bendik Hovstein Buhaug;23.03.2025 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;;;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Johnny Bakken;03.04.2025 00:00:00;Ånstad, Sortland, No;471.0;Sortland;Nordland;5;HumanObservasjon;68,73044;15,407778;POLYGON ((516358 7624668, 516389 7624166, 516777 7624247, 516358 7624668));species;feeding;Activity: Forage.;
LC;3536;Tadorna tadorna;gravand;Fugler;Tone M. Bjørstad;29.04.2008 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Tone M. Bjørstad;27.04.2008 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Tone M. Bjørstad;09.04.2009 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone M. Bjørstad;26.04.2009 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
LC;4332;Motacilla alba;linerle;Fugler;ToneM;01.05.2009 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
LC;3536;Tadorna tadorna;gravand;Fugler;Tone M. Bjørstad;16.05.2009 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
CR;3654;Vanellus vanellus;vipe;Fugler;Tone M. Bjørstad;10.04.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
NT;3664;Haematopus ostralegus;tjeld;Fugler;ToneM;01.04.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
CR;3654;Vanellus vanellus;vipe;Fugler;ToneM;10.04.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Tone M. Bjørstad;08.05.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
EN;3838;Sterna hirundo;makrellterne;Fugler;Tone M. Bjørstad;23.05.2010 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
NE;3491;Branta bernicla;ringgås;Fugler;Tone M. Bjørstad;04.05.2013 00:00:00;Sortlandsundet;;Sortland;Nordland;1;HumanObservasjon;68,745204;15,332233;POINT (513441 7625988);species;;;
NT;3664;Haematopus ostralegus;tjeld;Fugler;obsr356533;05.06.2021 00:00:00;542 Vesterålsveien, Nordland, NO (68.746, 15.343);;Sortland;Nordland;1;HumanObservasjon;68,7462;15,342615;POINT (513860 7626101);species;;http://www.gbif.org/occurrence/3617010767;
LC;4066;Lagopus lagopus;lirype;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;3646;Pluvialis apricaria;heilo;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;3694;Larus marinus;svartbak;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4329;Anthus trivialis;trepiplerke;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4164;Corvus cornix;kråke;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4252;Fringilla montifringilla;bjørkefink;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;;15.06.1981 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;3799;Tringa totanus;rødstilk;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4158;Cinclus cinclus;fossekall;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;3664;Haematopus ostralegus;tjeld;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
NT;3776;Numenius phaeopus;småspove;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;3487;Aythya fuligula;toppand;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4070;Lagopus muta;fjellrype;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
LC;4348;Ficedula hypoleuca;svarthvit fluesnapper;Fugler;;15.06.1985 00:00:00;Sortland kommune;707.0;Sortland;Nordland;1;HumanObservasjon;68,7407;15,3831;POINT (515502 7625498);species;;;not recorded
