category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex;Ansvarsarter;Trua arter;Andre spesielt hensynskrevende arter;Spesielle okologiske former;Prioriterte arter;Fredete arter;NT;Fremmede arter;log_reason
LC;3510;Cygnus cygnus;sangsvane;Fugler;Jørn Helge Magnussen;11.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;Jørn Helge Magnussen;11.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Anette Jensen;27.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Anette Jensen;27.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;25;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;min antall Activity: InNestingHabitat.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Jørn Helge Magnussen|Oddvar Heggøy;21.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Jørn Helge Magnussen|Oddvar Heggøy;21.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Anette Jensen;01.08.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Stationary.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4277;Hirundo rustica;låvesvale;Fugler;Espen Bergersen;01.06.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;;ca.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Espen Bergersen;01.06.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4277;Hirundo rustica;låvesvale;Fugler;Rune Zakariassen|Bjørn Olav Tveit;10.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Espen Bergersen;20.07.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3471;Anser anser;grågås;Fugler;Anette Jensen;13.10.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;i par med kortnebbgåsa Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Anette Jensen;14.06.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3501;Bucephala clangula;kvinand;Fugler;Anette Jensen;23.05.2013 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: PairInSuitableHabitat.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3501;Bucephala clangula;kvinand;Fugler;Espen Bergersen;31.05.2013 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Anette Jensen;13.05.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;10;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Anette Jensen;10.05.2008 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;1;69,309228;16,096121;POINT (543220 7689230);species;reproductive;Activity: NestBuilding.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;Bjørn Olav Tveit;08.06.2014 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LO;3527;Oxyura jamaicensis;stivhaleand;Fugler;NSKF Sekretær;24.05.2000 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Report;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Line Selvaag;13.09.2005 00:00:00;Littje Steinsvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,302127;16,084605;POINT (542780 7688430);species;;Ett par med 5 unger lettet og fløy over til Klevatnet. Sannsynligvis hekking i Littje Steinsvatnet..;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4372;Parus major;kjøttmeis;Fugler;Ola Krey;10.11.2013 00:00:00;Strandgata 107, Andenes, Andøy, No;223.0;Andøy;Nordland;8;69,311533;16,099436;POINT (543346 7689489);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Ole Lykke Henriksen;19.05.2020 00:00:00;Stormyra, Andøy, No;300.0;Andøy;Nordland;4;69,273734;16,099849;POINT (543438 7685275);species;stationary;Activity: Display/SongOutsideBreeding. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;stationary;Activity: Resting. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Stig  Rasmussen;24.05.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Martin Eggen;04.06.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Tor Olsen|John Stenersen|Steve Baines|Morten Tjemsland|Espen Sundet Nilsen|Trond Ove Stakkeland|Egil Ween|Stein Engebretsen|Bjørn Olav Tveit|Klaus Maløya Torland;30.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;female colored;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Tor Olsen|Bjørn Olav Tveit|Stein Engebretsen|Klaus Maløya Torland;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;Håvar Hveding;02.08.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;Håvar Hveding;02.08.2020 00:00:00;Haugnessanden, Andøy, No;500.0;Andøy;Nordland;4;69,31125;16,136563;POINT (544810 7689484);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Håvar Hveding;31.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Håvar Hveding;31.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Stormyra nord, Stormyra, Andøy, No;2427.0;Andøy;Nordland;1;69,280777;16,102086;POLYGON ((543022 7684527, 542869 7684955, 542729 7686802, 542585 7687522, 543004 7687354, 543239 7687125, 543507 7686936, 543560 7686937, 544259 7687602, 544693 7686914, 544284 7686217, 544243 7686133, 544236 7686013, 544547 7685508, 544020 7685008, 543022 7684527));species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Lomtjønna, Stormyra, Andøy, No;180.0;Andøy;Nordland;1;69,273374;16,106676;POLYGON ((543659 7685238, 543645 7685280, 543644 7685322, 543661 7685353, 543699 7685344, 543796 7685178, 543794 7685152, 543771 7685128, 543737 7685152, 543699 7685153, 543664 7685195, 543659 7685238));species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;7;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Oddvar Heggøy|Martin Eggen;12.07.2020 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;;25.06.1984 00:00:00;ANDØYA FLYSTASJON;5000.0;Andøy;Nordland;6;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307178;16,095313;POINT (543192 7689001);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307178;16,095313;POINT (543192 7689001);species;;Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;13.05.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307178;16,095313;POINT (543192 7689001);species;;Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Jonas Langbråten|Ole Skimmeland|Steve Baines|Bjørn Olav Tveit;22.08.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;10;69,307254;16,095034;POINT (543181 7689009);species;feeding;Ca.antall Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4458;Phylloscopus collybita;gransanger;Fugler;Jonas Langbråten|Ole Skimmeland|Steve Baines|Bjørn Olav Tveit;22.08.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3790;Tringa erythropus;sotsnipe;Fugler;Jonas Langbråten|Tor Olsen;20.08.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;20;69,307254;16,095034;POINT (543181 7689009);species;feeding;Ca.antall Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Tor Olsen|Ole Skimmeland|Bjørn Olav Tveit|Trond Ove Stakkeland|Torborg Berge;19.08.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4217;Plectrophenax nivalis;snøspurv;Fugler;Terje Kolaas;19.11.2021 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;2;69,282608;16,151574;POINT (545462 7686302);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Steven Henriksen;21.05.2022 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;14;69,307254;16,095034;POINT (543181 7689009);species;stationary;Rastende på vannet Activity: Resting. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;;16.06.2020 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3719;Actitis hypoleucos;strandsnipe;Fugler;;16.06.2017 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3719;Actitis hypoleucos;strandsnipe;Fugler;;14.06.2018 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3719;Actitis hypoleucos;strandsnipe;Fugler;;16.06.2020 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3788;Scolopax rusticola;rugde;Fugler;;16.06.2017 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;;14.06.2019 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;;16.06.2017 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;;14.06.2018 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;;14.06.2019 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;;16.06.2021 00:00:00;Røyken;5000.0;Andøy;Nordland;3;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;;14.06.2018 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4498;Troglodytes troglodytes;gjerdesmett;Fugler;;16.06.2017 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4498;Troglodytes troglodytes;gjerdesmett;Fugler;;16.06.2020 00:00:00;Røyken;5000.0;Andøy;Nordland;4;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;;16.06.2020 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4563;Turdus torquatus;ringtrost;Fugler;;16.06.2017 00:00:00;Røyken;5000.0;Andøy;Nordland;12;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
